date,R01_rate_usd_mt,R02_rate_usd_mt,R03_rate_usd_mt,R04_rate_usd_mt,R05_rate_usd_mt,R06_rate_usd_mt,R07_rate_usd_mt,R08_rate_usd_mt,R09_rate_usd_mt,R10_rate_usd_mt,R11_rate_usd_mt,R12_rate_usd_mt,R13_rate_usd_mt,R14_rate_usd_mt,R15_rate_usd_mt,R16_rate_usd_mt,R17_rate_usd_mt,R18_rate_usd_mt,R19_rate_usd_mt,R20_rate_usd_mt
2026-01-01,31.72,31.26,34.52,29.39,25.21,28.94,27.18,43.05,41.51,40.98,40,55.74,64.38,44.27,43.36,67.62,32.29,30.08,21.43,40.03
2026-01-02,31.46,24.56,30.08,28.92,24.86,25.04,26.85,42.65,41.07,35.55,39.54,48.5,55.96,38.42,42.9,66.62,28.13,26.09,21.24,34.9
2026-01-03,27.22,24.27,26.06,25.24,24.6,24.7,26.54,42.11,40.58,30.77,34.45,42.4,55.27,33.28,37.39,65.55,27.81,25.79,18.54,30.42
2026-01-04,27.06,24.04,25.9,21.98,21.31,24.46,23.03,41.55,39.97,30.39,30.07,41.99,48.11,32.92,37.01,64.5,27.6,22.57,18.34,26.61
2026-01-05,26.76,23.78,22.6,19.27,21,24.28,22.76,36.18,39.59,26.3,29.86,41.38,47.63,32.42,36.58,55.86,27.43,22.26,18.12,23.24
2026-01-06,26.56,20.82,22.35,19.02,20.73,23.94,19.72,35.87,39.02,25.99,25.98,36.16,46.98,32.2,31.83,55.35,23.89,21.95,15.8,22.98
2026-01-07,23.14,20.74,22.27,18.76,18.02,23.68,17.15,35.53,38.5,25.83,25.8,36.12,41.12,31.95,31.58,54.65,23.79,21.85,15.88,22.82
2026-01-08,17.96,18.17,22.18,18.53,17.78,20.68,14.93,31.04,33.54,25.72,22.52,31.53,35.78,27.86,31.23,54.24,23.62,21.57,13.85,22.53
2026-01-09,17.78,18.05,22.02,16.19,15.47,20.5,13.04,27.02,33.17,22.26,22.34,27.59,35.36,27.59,30.95,47.22,23.49,18.82,12.13,22.23
2026-01-10,17.75,17.86,19.32,14.26,15.26,20.25,13.05,26.88,28.74,19.36,22.01,27.62,34.88,27.35,30.68,46.59,23.34,18.63,13.82,19.38
2026-01-11,17.71,15.54,16.86,12.49,13.35,20.1,11.45,26.53,28.46,16.94,21.76,24.43,34.4,27.27,30.55,40.49,23.12,18.58,13.76,19.4
2026-01-12,17.61,13.69,16.81,10.88,11.72,19.94,10.06,23.11,28.11,14.99,21.6,24.36,30.2,27.12,26.74,40.06,23.04,16.35,13.73,16.85
2026-01-13,15.26,11.92,16.74,10.9,11.73,17.28,10.04,23.04,24.46,15.13,18.72,21.33,30.28,23.66,23.24,34.98,20.11,16.18,13.72,14.63
2026-01-14,15.2,11.9,14.61,10.8,11.64,15.14,8.75,22.95,21.19,15.15,16.23,18.85,26.29,23.54,22.95,34.93,20,15.99,13.62,14.57
2026-01-15,13.38,10.49,14.54,10.92,10.12,15.14,7.71,19.9,20.91,13.38,16.26,19.07,23.01,20.69,20.05,34.56,17.6,13.86,13.47,14.42
2026-01-16,11.81,9.26,14.57,9.49,8.81,15.13,7.67,19.86,20.65,13.51,14.14,16.99,20,20.52,17.51,30.37,15.38,12.21,13.42,12.82
2026-01-17,11.69,8.33,12.68,9.58,8.8,13.12,6.74,17.44,18.11,13.49,12.47,15.03,20.21,17.15,15.4,30.21,13.6,12.09,11.71,12.72
2026-01-18,10.35,7.3,12.59,9.53,8.76,13.13,6.04,15.13,15.8,11.97,12.45,15.33,18.01,17.1,15.4,26.75,11.82,10.62,10.28,12.81
2026-01-19,10.52,6.46,12.7,8.49,8.69,11.52,6.18,13.35,13.92,12.06,12.35,10.47,16.04,17.13,13.59,23.26,11.71,9.27,10.25,11.25
2026-01-20,9.38,5.68,11.19,7.62,9.8,10.03,6.24,11.78,13.93,10.57,12.35,9.52,14.21,17.22,13.72,20.81,10.27,8.2,8.91,9.83
2026-01-21,9.52,5.72,11.23,6.88,9.78,8.75,5.46,10.41,14.07,9.31,11.02,9.81,12.64,15.04,11.98,18.32,8.99,7.27,8.93,9.79
2026-01-22,8.38,5.24,11.3,6.86,8.57,7.65,5.53,10.41,12.24,9.55,11.11,8.81,11.34,13.19,12.08,16.45,8.08,7.35,7.78,9.93
2026-01-23,7.38,5.28,11.43,6.2,7.49,6.72,4.97,9.18,12.2,8.44,11.08,8.8,10.02,13.23,10.59,16.37,8.13,6.41,7.75,10.11
2026-01-24,7.48,4.83,11.39,6.24,7.61,6.69,4.41,8.25,10.81,7.59,9.67,8.8,9,13.19,10.68,16.81,7.29,5.67,6.81,9.02
2026-01-25,7.46,5.07,11.37,5.62,6.67,5.91,3.91,7.4,10.89,7.85,9.91,8.83,9,13.4,9.6,14.99,6.54,5.73,6,9.02
2026-01-26,6.52,5.27,11.41,5.77,8.37,5.37,3.68,6.62,10.98,6.86,8.68,8.8,9,13.62,8.37,13.14,6.68,5.27,5.26,7.87
2026-01-27,6.59,4.8,11.43,5.9,8.45,5.38,3.83,5.89,10.97,6,7.7,8.8,9,11.9,7.64,13.4,6.05,4.88,5.29,6.99
2026-01-28,5.92,4.95,10.1,5.98,7.38,5.56,3.68,6.22,9.66,6.23,7.96,8.9,9.17,11.97,7.73,13.81,6.14,5.05,4.64,7.17
2026-01-29,6.13,5.08,10.16,5.26,7.38,5.56,3.68,8.1,9.73,6.27,8.08,8.8,9.21,10.47,7,14.27,6.28,5.32,4.14,6.36
2026-01-30,6.38,4.8,8.86,5.42,7.38,5.07,3.79,7.29,8.66,5.71,7.14,8.8,9.4,9.43,6.23,12.76,5.73,5.38,3.73,6.53
2026-01-31,5.86,4.8,7.83,4.92,7.46,5.17,3.86,7.48,7.6,5.98,6.26,8.81,9,8.4,5.92,11.25,5.12,4.94,3.4,5.98
2026-02-01,6.1,4.8,8.01,5.1,7.52,5.17,3.68,6.87,6.7,6.23,5.6,8.8,9,7.59,5.97,11.44,5.41,4.72,3.28,5.51
2026-02-02,5.47,4.86,7.2,5.2,6.58,5.22,3.68,7.05,6.87,5.77,5.86,8.92,9,7.61,6.07,11.91,5.12,4.72,3.43,5.4
2026-02-03,5,4.91,6.39,5.22,6.53,4.73,3.78,7.17,6.88,5.52,6.01,9.38,9,7.7,6.39,11.02,5.12,4.72,3.58,5.48
2026-02-04,5.26,4.8,5.64,5.43,6.63,4.32,3.68,7.22,6.97,5.52,6.3,9.64,9,7.01,5.92,10.4,5.14,4.72,3.69,5.4
2026-02-05,5,5.01,5.75,4.88,6.59,4.51,3.68,7.22,6.99,5.52,6.34,9.7,9.33,6.16,5.92,10.76,5.35,4.72,3.36,5.4
2026-02-06,5.04,5.02,5.27,4.95,5.85,4.11,3.76,7.46,6.26,5.52,5.72,8.8,9,6,5.92,10.4,5.12,4.79,3.53,5.65
2026-02-07,5,5.13,5.5,4.6,5.15,3.92,3.87,6.61,5.65,5.52,6,8.82,9.22,6.26,5.96,10.83,5.12,4.81,3.28,5.4
2026-02-08,5.29,4.8,5.05,4.6,4.58,4.09,4.01,6.75,5.66,5.52,6.14,8.8,9.29,6,5.92,11.18,5.22,5.08,3.4,5.71
2026-02-09,5.48,4.8,4.72,4.86,4.58,3.92,4.13,7.01,5.94,5.82,5.56,8.8,9.58,6.35,6.08,11.43,5.33,4.72,3.28,5.83
2026-02-10,5,5.04,4.79,5.06,4.65,3.92,4.25,7.18,6.27,6.11,5.4,8.8,9.68,6,5.92,10.4,5.12,4.81,3.28,5.4
2026-02-11,5,4.8,4.72,4.61,4.11,4.08,3.88,7.35,5.6,5.52,5.6,8.8,10.18,6,6.03,10.4,5.12,4.96,3.34,5.49
2026-02-12,5.23,5.03,4.83,4.6,4.24,3.92,3.92,7.39,5.78,5.65,5.4,8.8,10.24,6,6.36,10.4,5.22,4.72,3.38,5.75
2026-02-13,5.45,5.16,4.94,4.82,3.86,3.92,3.68,7.54,6.1,5.52,5.53,8.87,10.29,6,6.67,10.65,5.12,4.83,3.28,5.87
2026-02-14,5.57,4.8,4.97,5.06,4.03,3.92,3.68,6.88,5.63,5.53,5.4,9.08,10.8,6.18,6.03,10.4,5.31,4.72,3.42,5.95
2026-02-15,5.68,5.06,4.72,4.6,3.7,3.97,3.76,7.08,5.84,5.52,5.62,8.8,9.58,6,5.92,10.79,5.5,4.95,3.44,5.5
2026-02-16,5.87,5.15,4.81,4.72,3.4,3.92,3.83,6.31,6.15,5.67,5.77,8.8,9,6,6.22,10.82,5.12,5.2,3.58,5.4
2026-02-17,6.06,4.8,4.72,4.82,3.57,3.92,3.87,6.55,5.6,5.52,5.4,9.2,9,6.21,6.51,10.4,5.3,5.33,3.28,5.52
2026-02-18,5.4,5.04,4.72,4.84,3.4,4,3.68,6.58,5.6,5.52,5.4,8.8,9.32,6,6,10.94,5.12,5.45,3.47,5.8
2026-02-19,5.42,5.07,4.77,5,3.44,4.2,3.68,5.81,5.66,5.52,5.53,9.2,9,6.13,6.23,11.42,5.22,5.02,3.53,6
2026-02-20,5.52,4.8,4.72,5.23,3.4,4.43,3.68,5.94,5.68,5.7,5.84,8.8,9.43,6.33,6.51,11.63,5.36,5.22,3.69,5.53
2026-02-21,5,4.83,4.86,4.83,3.5,3.93,3.8,5.8,5.9,5.99,5.92,9.12,9,6.58,5.92,10.67,5.5,4.72,3.28,5.4
2026-02-22,5.12,4.8,4.87,4.6,3.4,4.04,3.83,5.8,5.92,5.52,5.4,8.8,9,6.61,5.92,10.4,5.12,4.94,3.28,5.72
2026-02-23,5.37,4.95,4.72,4.83,3.4,3.92,3.68,5.8,5.94,5.52,5.42,8.8,9,6.78,6.21,10.4,5.12,4.72,3.35,5.4
2026-02-24,5.62,4.8,6.67,4.93,3.53,4.16,3.68,6.09,6.16,5.52,5.4,8.96,9.21,6,6.37,10.4,5.25,4.72,3.5,5.71
2026-02-25,5.74,4.8,6.02,4.6,3.54,4.23,3.68,6.32,6.21,5.57,5.4,8.8,9.61,6.11,5.92,10.48,5.12,4.86,3.62,5.4
2026-02-26,5.05,4.95,5.27,4.65,3.4,4.47,3.85,6.62,6.36,5.84,5.57,8.8,9.74,6.47,5.92,10.4,5.16,4.72,3.72,5.64
2026-02-27,5.08,4.96,4.82,4.81,3.61,4.66,3.89,6.89,6.37,6.13,5.4,9.01,9.84,6,5.92,10.4,5.12,4.72,3.81,5.4
2026-02-28,5.34,4.8,4.72,4.6,3.71,4.12,3.68,7,5.63,5.53,5.55,8.8,9,6.27,6.21,10.99,5.12,4.72,3.38,5.4
2026-03-01,6.04,4.86,5.36,5.17,4.15,4.66,4.05,7.88,5.6,6.26,6.24,8.8,10.14,7.07,6.88,12.24,5.71,4.73,3.28,5.4
2026-03-02,5.79,5.45,5.83,5.78,4.13,4.63,4.6,7.65,5.6,6.01,5.95,10.15,9.98,6.88,6.89,13.39,6.29,5.36,3.28,6.18
2026-03-03,5.79,6.06,6.35,5.68,4.6,4.43,5.21,8.55,6.12,5.91,6.53,9.75,11,7.52,6.81,12.82,7.14,5.92,3.28,6.93
2026-03-04,6.52,6.83,6.31,5.39,5.08,4.32,4.99,9.36,6.89,5.67,7.22,9.54,12.38,8.27,6.71,12.24,6.92,5.88,3.28,7.71
2026-03-05,7.18,7.61,7.01,5.32,4.83,4.2,5.58,10.35,7.63,5.52,7.93,10.88,13.85,8.04,7.43,11.78,7.55,5.69,3.28,8.46
2026-03-06,7.95,8.42,6.74,5.17,5.39,4.6,6.13,11.31,8.58,6.09,7.84,12.32,15.29,9.06,8.17,11.73,7.4,6.27,3.77,9.39
2026-03-07,8.92,8.08,7.53,5.16,5.89,5.22,5.93,10.75,8.25,6.86,8.78,13.48,17.01,8.67,7.86,11.77,7.26,6.24,4.26,8.98
2026-03-08,8.51,7.83,8.41,5.77,5.63,5.12,5.63,11.79,9.25,6.53,9.55,14.84,18.71,9.71,7.7,13.27,7.11,6.09,4.11,9.9
2026-03-09,8.12,7.53,8.15,6.36,5.5,5.66,6.32,13.1,8.85,7.25,10.48,16.43,17.82,9.22,8.42,12.8,7.89,5.83,4.05,10.81
2026-03-10,7.85,7.38,9.01,7.1,6.12,6.32,6.95,14.38,9.76,7.16,11.53,18.11,19.83,10.28,8.14,12.39,8.79,5.67,3.89,11.81
2026-03-11,7.49,8.02,8.69,7.97,5.89,6.03,7.72,13.55,9.36,6.85,10.98,19.89,18.98,11.5,9.2,13.88,9.56,6.27,3.71,12.91
2026-03-12,8.17,8.98,8.3,7.75,5.57,6.58,7.38,12.83,8.9,6.67,11.89,21.85,20.63,11.2,9.03,15.28,10.47,6.9,4.13,12.45
2026-03-13,8.89,8.71,7.92,7.52,6.23,6.24,8.1,12.29,9.71,7.31,11.39,23.7,22.83,12.17,9.92,15.08,9.91,6.55,4.5,13.69
2026-03-14,8.5,9.74,8.83,8.18,6.84,6.77,8.93,11.72,10.74,8.1,12.66,22.68,25.1,11.71,10.95,14.91,9.49,7.18,4.34,13.11
2026-03-15,9.5,10.7,8.54,7.83,6.54,7.43,9.71,11.17,11.85,7.99,12.17,21.68,24.02,11.4,10.42,14.49,9.12,6.81,4.82,14.38
2026-03-16,10.48,11.79,8.22,8.69,7.11,7.12,9.2,12.26,13.17,8.77,11.67,20.73,26.4,11.07,10.21,15.98,10.13,6.65,5.39,13.59
2026-03-17,11.42,12.9,9.06,8.25,6.76,6.82,8.82,13.61,12.73,8.58,12.88,22.62,25.28,12.13,9.77,15.73,9.78,6.58,6,14.74
2026-03-18,12.59,14.06,8.7,7.87,7.37,6.49,8.37,13.11,14,9.54,12.26,21.45,24.12,13.19,9.5,17.51,10.66,6.35,6.6,16.19
2026-03-19,13.73,15.46,8.43,8.76,8.12,7.24,8.1,12.65,15.48,10.38,13.47,20.35,26.48,14.44,9.2,19.6,11.61,7.17,6.37,17.62
2026-03-20,13.09,14.7,9.16,9.77,7.67,7.01,7.8,12.22,16.96,9.98,14.84,22.03,24.9,13.79,8.97,18.78,11.16,6.78,7.1,16.66
2026-03-21,12.35,14,10.14,10.69,8.32,6.77,8.46,11.73,18.36,9.73,16.18,24.22,23.54,13.21,9.88,20.53,10.62,6.67,6.83,18.04
2026-03-22,11.86,15.27,11.2,11.75,7.95,6.44,9.33,12.84,20.09,9.38,15.47,26.33,22.2,12.48,10.77,19.62,10.31,7.54,7.5,19.73
2026-03-23,12.87,16.79,10.56,12.73,8.72,6.22,10.27,14.24,21.95,8.9,14.66,28.93,24.07,12,11.84,18.82,9.84,7.36,8.13,21.52
2026-03-24,12.22,15.99,10,14.03,9.53,6.1,9.71,13.63,20.69,8.52,16.02,27.38,26.06,13.2,12.96,20.97,9.52,8.22,8.91,23.23
2026-03-25,13.52,15.06,9.69,15.43,10.44,6.71,10.61,13.04,22.56,8.35,17.5,29.59,24.99,12.54,12.34,23.09,10.58,9.03,9.63,22.04
2026-03-26,12.92,16.28,9.16,14.74,11.49,4.29,11.56,14.19,21.29,8.1,19.06,28.15,27.06,13.68,13.55,25.58,10.18,9.9,10.58,24.07
2026-03-27,12.17,17.8,10.07,15.93,12.55,4.68,12.56,15.47,23.29,7.69,20.76,26.84,25.6,13.2,12.91,28.22,9.65,9.49,10.09,26.02
2026-03-28,11.53,16.75,9.62,15.01,11.81,5.15,12.01,16.98,25.34,8.46,19.51,29.12,28.24,12.51,12.36,30.81,10.77,10.34,9.57,28.25
2026-03-29,11.1,18.31,9.23,16.45,11.15,5.74,13.19,16.11,24.07,9.31,18.61,27.77,30.61,12.15,13.64,33.75,10.36,11.42,9.05,26.5
2026-03-30,12.14,17.41,10.23,15.53,12.17,5.63,12.56,15.27,26.05,10.12,20.37,30.28,29.04,13.21,12.95,37,11.52,10.86,8.62,25.03
2026-03-31,13.29,19.02,9.78,14.68,13.16,5.37,13.79,14.5,28.15,9.56,22.19,32.76,27.76,14.38,14.17,40.29,11.03,12,9.5,23.56
2026-04-01,15.99,19.65,11.68,17.51,15.8,5.84,16.49,15.04,33.64,9.96,26.43,34.08,28.9,15.04,14.87,47.92,11.69,12.64,11.45,28.12
2026-04-02,19.14,23.53,12.28,18.1,16.3,6.33,17.21,15.84,34.81,10.35,27.56,35.17,34.85,15.78,15.62,49.6,13.94,13.39,13.81,33.52
2026-04-03,22.8,27.97,12.81,18.76,19.5,7.69,17.78,16.72,41.48,12.71,28.41,42.19,36.08,16.67,16.4,58.96,16.74,15.96,16.53,34.79
2026-04-04,23.74,33.23,15.31,22.58,23.3,9.33,21.29,19.92,42,15.45,33.97,50.64,37.54,17.27,17.03,60.71,17.35,16.77,19.76,40.5
2026-04-05,24.61,34.27,15.88,23.42,24.01,11.34,22.13,20.84,42,16.14,40.32,60.66,39.16,17.86,20.45,72.56,18.13,17.46,23.59,40.5
2026-04-06,29.24,36,18.91,27.88,24.78,13.66,26.36,24.82,42,16.84,40.5,62.51,40.68,21.36,24.37,78,21.56,18.32,24.39,40.5
2026-04-07,30.14,36,22.58,33.34,25.5,16.27,27.33,29.59,42,20.11,40.5,66,48.42,25.77,25.51,78,22.55,19.07,24.6,40.5
2026-04-08,35.91,36,26.91,34.5,25.5,16.84,27.6,30.84,42,23.98,40.5,66,58,26.7,26.45,78,23.55,22.93,24.6,40.5
2026-04-09,37.26,36,28,34.5,25.5,17.36,27.6,32.08,42,25.08,40.5,66,67.5,27.81,27.27,78,28.04,23.72,24.6,40.5
2026-04-10,37.5,36,29.07,34.5,25.5,20.63,27.6,38.23,42,30.12,40.5,63.34,67.5,28.72,28.35,78,29.09,24.52,24.6,40.5
2026-04-11,37.5,36,30.16,34.5,25.5,24.52,27.6,39.62,42,31.21,40.5,65.39,67.5,29.72,33.76,78,30.14,25.24,24.6,40.5
2026-04-12,37.5,36,31.33,34.5,25.5,25.27,27.6,43.5,42,32.15,40.5,66,67.5,30.87,40.33,78,31.35,30.29,24.6,40.5
2026-04-13,37.5,36,32.37,34.5,25.5,26.09,27.6,43.5,42,38.28,40.5,66,67.5,31.98,41.51,78,32.44,31.2,24.6,40.5
2026-04-14,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,39.41,40.5,66,67.5,32.97,42.98,78,33.41,32.12,24.6,40.5
2026-04-15,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,34.13,44.4,78,38.4,33.26,24.6,40.5
2026-04-16,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,35.17,44.4,78,38.4,35.4,24.6,40.5
2026-04-17,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,36.39,44.4,78,38.4,35.4,24.6,40.5
2026-04-18,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,37.6,44.4,78,38.4,35.4,24.6,40.5
2026-04-19,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,39.01,44.4,78,38.4,35.4,24.6,40.5
2026-04-20,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-04-21,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-04-22,37.5,36,35.4,34.5,25.5,29.4,26.19,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-04-23,37.5,36,35.4,34.5,25.5,29.4,26.91,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-04-24,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-04-25,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-04-26,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-04-27,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-04-28,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-04-29,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-04-30,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-05-01,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-05-02,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-05-03,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-05-04,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-05-05,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-05-06,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-05-07,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-05-08,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-05-09,37.5,36,35.4,34.5,25.5,29.4,27.6,41,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-05-10,37.5,36,35.4,34.5,25.5,29.4,27.6,42.2,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-05-11,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-05-12,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-05-13,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-05-14,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-05-15,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-05-16,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-05-17,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-05-18,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-05-19,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-05-20,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-05-21,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-05-22,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-05-23,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-05-24,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-05-25,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-05-26,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-05-27,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-05-28,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-05-29,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-05-30,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-05-31,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-06-01,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-06-02,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-06-03,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-06-04,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-06-05,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-06-06,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-06-07,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-06-08,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-06-09,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-06-10,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-06-11,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-06-12,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-06-13,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-06-14,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-06-15,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-06-16,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
